symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
GLD,2008-10-02 00:00:00+00:00,82.33,84.66,81.62,84.56,22647339,82.33,84.66,81.62,84.56,22647339,0.0,1.0
GLD,2008-10-03 00:00:00+00:00,82.59,83.44,81.05,81.23,24055323,82.59,83.44,81.05,81.23,24055323,0.0,1.0
GLD,2008-10-06 00:00:00+00:00,84.28,86.45,84.25,85.84,21674918,84.28,86.45,84.25,85.84,21674918,0.0,1.0
GLD,2008-10-07 00:00:00+00:00,87.27,87.7,85.53,87.18,20281140,87.27,87.7,85.53,87.18,20281140,0.0,1.0
GLD,2008-10-08 00:00:00+00:00,89.42,90.8397,88.05,90.69,31204611,89.42,90.8397,88.05,90.69,31204611,0.0,1.0
GLD,2008-10-09 00:00:00+00:00,89.9,90.58,86.54,87.29,19984008,89.9,90.58,86.54,87.29,19984008,0.0,1.0
GLD,2008-10-10 00:00:00+00:00,83.22,90.72,81.38,89.59,45067236,83.22,90.72,81.38,89.59,45067236,0.0,1.0
GLD,2008-10-13 00:00:00+00:00,81.99,83.9,80.92,83.61,17028573,81.99,83.9,80.92,83.61,17028573,0.0,1.0
GLD,2008-10-14 00:00:00+00:00,82.2,83.31,81.61,82.4,12383875,82.2,83.31,81.61,82.4,12383875,0.0,1.0
GLD,2008-10-15 00:00:00+00:00,83.31,84.39,82.08,82.2,16897342,83.31,84.39,82.08,82.2,16897342,0.0,1.0
GLD,2008-10-16 00:00:00+00:00,79.29,82.5,77.22,82.4,30645183,79.29,82.5,77.22,82.4,30645183,0.0,1.0
GLD,2008-10-17 00:00:00+00:00,77.21,80.78,75.0,77.12,15335358,77.21,80.78,75.0,77.12,15335358,0.0,1.0
GLD,2008-10-20 00:00:00+00:00,78.5,78.56,77.27,77.77,9325995,78.5,78.56,77.27,77.77,9325995,0.0,1.0
GLD,2008-10-21 00:00:00+00:00,76.027,76.94,74.89,75.9,10849962,76.027,76.94,74.89,75.9,10849962,0.0,1.0
GLD,2008-10-22 00:00:00+00:00,71.71,74.45,66.0,74.44,23283571,71.71,74.45,66.0,74.44,23283571,0.0,1.0
GLD,2008-10-23 00:00:00+00:00,70.65,72.19,69.5,69.64,16651506,70.65,72.19,69.5,69.64,16651506,0.0,1.0
GLD,2008-10-24 00:00:00+00:00,72.21,73.93,69.07,69.3,22471326,72.21,73.93,69.07,69.3,22471326,0.0,1.0
GLD,2008-10-27 00:00:00+00:00,72.18,73.61,70.72,71.13,12146136,72.18,73.61,70.72,71.13,12146136,0.0,1.0
GLD,2008-10-28 00:00:00+00:00,73.79,73.8,71.7,73.03,8468003,73.79,73.8,71.7,73.03,8468003,0.0,1.0
GLD,2008-10-29 00:00:00+00:00,74.0,76.36,73.61,75.05,16120588,74.0,76.36,73.61,75.05,16120588,0.0,1.0
GLD,2008-10-30 00:00:00+00:00,72.71,75.25,72.13,74.89,10890881,72.71,75.25,72.13,74.89,10890881,0.0,1.0
GLD,2008-10-31 00:00:00+00:00,71.34,72.87,70.6,72.62,9517613,71.34,72.87,70.6,72.62,9517613,0.0,1.0
GLD,2008-11-03 00:00:00+00:00,71.1,72.17,71.06,71.34,6797899,71.1,72.17,71.06,71.34,6797899,0.0,1.0
GLD,2008-11-04 00:00:00+00:00,75.4786,75.69,72.85,73.15,11434396,75.4786,75.69,72.85,73.15,11434396,0.0,1.0
GLD,2008-11-05 00:00:00+00:00,72.8,75.18,72.38,74.32,10316895,72.8,75.18,72.38,74.32,10316895,0.0,1.0
GLD,2008-11-06 00:00:00+00:00,72.22,74.98,71.67,74.36,10686615,72.22,74.98,71.67,74.36,10686615,0.0,1.0
GLD,2008-11-07 00:00:00+00:00,72.5,73.09,72.05,72.59,6052664,72.5,73.09,72.05,72.59,6052664,0.0,1.0
GLD,2008-11-10 00:00:00+00:00,73.58,74.92,72.96,74.8,6090556,73.58,74.92,72.96,74.8,6090556,0.0,1.0
GLD,2008-11-11 00:00:00+00:00,72.05,72.66,71.55,72.56,8354486,72.05,72.66,71.55,72.56,8354486,0.0,1.0
GLD,2008-11-12 00:00:00+00:00,70.0,71.89,69.77,71.45,10032403,70.0,71.89,69.77,71.45,10032403,0.0,1.0
GLD,2008-11-13 00:00:00+00:00,72.15,72.36,68.81,70.49,16823511,72.15,72.36,68.81,70.49,16823511,0.0,1.0
GLD,2008-11-14 00:00:00+00:00,73.3,74.26,72.76,73.39,12808352,73.3,74.26,72.76,73.39,12808352,0.0,1.0
GLD,2008-11-17 00:00:00+00:00,72.65,73.8,72.15,72.43,7708581,72.65,73.8,72.15,72.43,7708581,0.0,1.0
GLD,2008-11-18 00:00:00+00:00,72.51,73.46,72.13,72.38,8134871,72.51,73.46,72.13,72.38,8134871,0.0,1.0
GLD,2008-11-19 00:00:00+00:00,72.26,75.19,72.0,73.42,13962705,72.26,75.19,72.0,73.42,13962705,0.0,1.0
GLD,2008-11-20 00:00:00+00:00,73.45,74.2,72.43,73.15,13581671,73.45,74.2,72.43,73.15,13581671,0.0,1.0
GLD,2008-11-21 00:00:00+00:00,78.85,79.0,75.45,76.0,30464353,78.85,79.0,75.45,76.0,30464353,0.0,1.0
GLD,2008-11-24 00:00:00+00:00,80.91,81.72,80.38,80.45,19882327,80.91,81.72,80.38,80.45,19882327,0.0,1.0
GLD,2008-11-25 00:00:00+00:00,80.87,81.38,79.28,81.34,17521638,80.87,81.38,79.28,81.34,17521638,0.0,1.0
GLD,2008-11-26 00:00:00+00:00,80.38,80.7678,79.3333,80.52,9141477,80.38,80.7678,79.3333,80.52,9141477,0.0,1.0
GLD,2008-11-28 00:00:00+00:00,80.31,80.75,79.8,80.04,3665757,80.31,80.75,79.8,80.04,3665757,0.0,1.0
GLD,2008-12-01 00:00:00+00:00,75.65,77.34,75.57,77.15,13130943,75.65,77.34,75.57,77.15,13130943,0.0,1.0
GLD,2008-12-02 00:00:00+00:00,76.95,77.32,76.26,76.9,6942012,76.95,77.32,76.26,76.9,6942012,0.0,1.0
GLD,2008-12-03 00:00:00+00:00,76.18,77.14,75.14,76.0,10684457,76.18,77.14,75.14,76.0,10684457,0.0,1.0
GLD,2008-12-04 00:00:00+00:00,75.5,77.63,75.07,75.59,11827097,75.5,77.63,75.07,75.59,11827097,0.0,1.0
GLD,2008-12-05 00:00:00+00:00,74.52,74.81,72.91,74.3,13392234,74.52,74.81,72.91,74.3,13392234,0.0,1.0
GLD,2008-12-08 00:00:00+00:00,76.195,76.62,75.4,76.48,7267057,76.195,76.62,75.4,76.48,7267057,0.0,1.0
GLD,2008-12-09 00:00:00+00:00,76.33,76.85,75.3,75.56,9617588,76.33,76.85,75.3,75.56,9617588,0.0,1.0
GLD,2008-12-10 00:00:00+00:00,79.75,80.1099,78.56,79.2,16050127,79.75,80.1099,78.56,79.2,16050127,0.0,1.0
GLD,2008-12-11 00:00:00+00:00,80.65,81.94,80.49,81.58,13978799,80.65,81.94,80.49,81.58,13978799,0.0,1.0
GLD,2008-12-12 00:00:00+00:00,80.81,81.63,80.005,80.55,12538487,80.81,81.63,80.005,80.55,12538487,0.0,1.0
GLD,2008-12-15 00:00:00+00:00,82.6,83.03,81.23,81.33,15006222,82.6,83.03,81.23,81.33,15006222,0.0,1.0
GLD,2008-12-16 00:00:00+00:00,84.46,84.64,81.93,82.38,18666303,84.46,84.64,81.93,82.38,18666303,0.0,1.0
GLD,2008-12-17 00:00:00+00:00,85.43,86.91,84.8026,85.26,22000268,85.43,86.91,84.8026,85.26,22000268,0.0,1.0
GLD,2008-12-18 00:00:00+00:00,83.87,85.12,83.46,84.85,17232898,83.87,85.12,83.46,84.85,17232898,0.0,1.0
GLD,2008-12-19 00:00:00+00:00,82.63,82.87,82.01,82.3608,9139236,82.63,82.87,82.01,82.3608,9139236,0.0,1.0
GLD,2008-12-22 00:00:00+00:00,83.46,83.81,82.79,83.57,6690623,83.46,83.81,82.79,83.57,6690623,0.0,1.0
GLD,2008-12-23 00:00:00+00:00,82.63,83.39,81.59,82.93,6322180,82.63,83.39,81.59,82.93,6322180,0.0,1.0
GLD,2008-12-24 00:00:00+00:00,83.46,83.57,82.47,82.47,2072137,83.46,83.57,82.47,82.47,2072137,0.0,1.0
GLD,2008-12-26 00:00:00+00:00,85.6,85.97,83.12,83.52,5082393,85.6,85.97,83.12,83.52,5082393,0.0,1.0
GLD,2008-12-29 00:00:00+00:00,86.35,87.0,85.95,86.5,9073126,86.35,87.0,85.95,86.5,9073126,0.0,1.0
GLD,2008-12-30 00:00:00+00:00,85.9,86.15,85.28,85.94,7122860,85.9,86.15,85.28,85.94,7122860,0.0,1.0
GLD,2008-12-31 00:00:00+00:00,86.52,87.1,84.28,84.98,7837010,86.52,87.1,84.28,84.98,7837010,0.0,1.0
GLD,2009-01-02 00:00:00+00:00,86.23,86.6072,85.84,85.93,6411518,86.23,86.6072,85.84,85.93,6411518,0.0,1.0
GLD,2009-01-05 00:00:00+00:00,84.48,84.68,83.24,83.62,9533984,84.48,84.68,83.24,83.62,9533984,0.0,1.0
GLD,2009-01-06 00:00:00+00:00,85.13,85.7,83.0,83.37,12864541,85.13,85.7,83.0,83.37,12864541,0.0,1.0
GLD,2009-01-07 00:00:00+00:00,82.75,84.58,82.21,84.56,13359182,82.75,84.58,82.21,84.56,13359182,0.0,1.0
GLD,2009-01-08 00:00:00+00:00,84.46,84.89,83.75,84.4,10715686,84.46,84.89,83.75,84.4,10715686,0.0,1.0
GLD,2009-01-09 00:00:00+00:00,83.92,85.5,83.09,83.34,8861884,83.92,85.5,83.09,83.34,8861884,0.0,1.0
GLD,2009-01-12 00:00:00+00:00,80.76,82.04,80.26,81.72,14754501,80.76,82.04,80.26,81.72,14754501,0.0,1.0
GLD,2009-01-13 00:00:00+00:00,80.88,81.82,80.6216,80.94,10017677,80.88,81.82,80.6216,80.94,10017677,0.0,1.0
GLD,2009-01-14 00:00:00+00:00,79.79,81.09,79.36,80.57,15600112,79.79,81.09,79.36,80.57,15600112,0.0,1.0
GLD,2009-01-15 00:00:00+00:00,80.39,80.7,78.87,79.97,16714662,80.39,80.7,78.87,79.97,16714662,0.0,1.0
GLD,2009-01-16 00:00:00+00:00,82.71,83.0,81.74,82.2,16469444,82.71,83.0,81.74,82.2,16469444,0.0,1.0
GLD,2009-01-20 00:00:00+00:00,84.52,85.285,83.57,84.17,16724565,84.52,85.285,83.57,84.17,16724565,0.0,1.0
GLD,2009-01-21 00:00:00+00:00,84.15,84.39,82.98,84.05,12266971,84.15,84.39,82.98,84.05,12266971,0.0,1.0
GLD,2009-01-22 00:00:00+00:00,84.58,84.97,83.83,84.03,18569338,84.58,84.97,83.83,84.03,18569338,0.0,1.0
GLD,2009-01-23 00:00:00+00:00,88.53,88.94,86.07,86.57,34010452,88.53,88.94,86.07,86.57,34010452,0.0,1.0
GLD,2009-01-26 00:00:00+00:00,88.95,90.19,88.68,89.24,19129326,88.95,90.19,88.68,89.24,19129326,0.0,1.0
GLD,2009-01-27 00:00:00+00:00,88.38,88.844,88.01,88.43,11786111,88.38,88.844,88.01,88.43,11786111,0.0,1.0
GLD,2009-01-28 00:00:00+00:00,87.415,88.38,86.84,88.27,18449300,87.415,88.38,86.84,88.27,18449300,0.0,1.0
GLD,2009-01-29 00:00:00+00:00,89.5,89.55,86.28,86.68,21236701,89.5,89.55,86.28,86.68,21236701,0.0,1.0
GLD,2009-01-30 00:00:00+00:00,91.31,91.49,89.65,90.72,21278877,91.31,91.49,89.65,90.72,21278877,0.0,1.0
GLD,2009-02-02 00:00:00+00:00,88.84,92.5786,88.62,89.88,16979238,88.84,92.5786,88.62,89.88,16979238,0.0,1.0
GLD,2009-02-03 00:00:00+00:00,88.47,89.73,86.0,89.43,17517679,88.47,89.73,86.0,89.43,17517679,0.0,1.0
GLD,2009-02-04 00:00:00+00:00,89.18,89.5,88.52,88.89,14258782,89.18,89.5,88.52,88.89,14258782,0.0,1.0
GLD,2009-02-05 00:00:00+00:00,90.12,90.82,89.3,90.75,17182578,90.12,90.82,89.3,90.75,17182578,0.0,1.0
GLD,2009-02-06 00:00:00+00:00,89.59,90.14,89.15,89.15,12554297,89.59,90.14,89.15,89.15,12554297,0.0,1.0
GLD,2009-02-09 00:00:00+00:00,88.32,88.65,87.6,88.34,21263553,88.32,88.65,87.6,88.34,21263553,0.0,1.0
GLD,2009-02-10 00:00:00+00:00,90.21,90.37,89.18,89.66,25422924,90.21,90.37,89.18,89.66,25422924,0.0,1.0
GLD,2009-02-11 00:00:00+00:00,92.29,93.25,90.8,90.93,55580865,92.29,93.25,90.8,90.93,55580865,0.0,1.0
GLD,2009-02-12 00:00:00+00:00,93.17,93.74,92.52,93.04,38725314,93.17,93.74,92.52,93.04,38725314,0.0,1.0
GLD,2009-02-13 00:00:00+00:00,92.55,92.77,91.69,92.5,14715453,92.55,92.77,91.69,92.5,14715453,0.0,1.0
GLD,2009-02-17 00:00:00+00:00,95.45,95.85,94.89,95.24,26982424,95.45,95.85,94.89,95.24,26982424,0.0,1.0
GLD,2009-02-18 00:00:00+00:00,96.91,97.15,94.67,95.23,29243195,96.91,97.15,94.67,95.23,29243195,0.0,1.0
GLD,2009-02-19 00:00:00+00:00,95.77,96.57,95.425,95.91,21286391,95.77,96.57,95.425,95.91,21286391,0.0,1.0
GLD,2009-02-20 00:00:00+00:00,97.8,98.99,97.14,98.0,43854073,97.8,98.99,97.14,98.0,43854073,0.0,1.0
GLD,2009-02-23 00:00:00+00:00,97.73,98.22,95.89,96.59,24500021,97.73,98.22,95.89,96.59,24500021,0.0,1.0
GLD,2009-02-24 00:00:00+00:00,94.73,97.59,94.27,97.59,37445495,94.73,97.59,94.27,97.59,37445495,0.0,1.0
GLD,2009-02-25 00:00:00+00:00,93.15,96.41,92.81,94.71,26107936,93.15,96.41,92.81,94.71,26107936,0.0,1.0
GLD,2009-02-26 00:00:00+00:00,93.057,93.14,91.57,92.71,28759731,93.057,93.14,91.57,92.71,28759731,0.0,1.0
GLD,2009-02-27 00:00:00+00:00,92.63,94.53,91.03,94.31,30588847,92.63,94.53,91.03,94.31,30588847,0.0,1.0
GLD,2009-03-02 00:00:00+00:00,90.93,93.61,90.62,93.42,24209483,90.93,93.61,90.62,93.42,24209483,0.0,1.0
GLD,2009-03-03 00:00:00+00:00,90.04,91.04,88.94,90.85,28044914,90.04,91.04,88.94,90.85,28044914,0.0,1.0
GLD,2009-03-04 00:00:00+00:00,88.99,90.35,88.45,90.25,19857417,88.99,90.35,88.45,90.25,19857417,0.0,1.0
GLD,2009-03-05 00:00:00+00:00,91.987,92.17,89.23,89.91,23964662,91.987,92.17,89.23,89.91,23964662,0.0,1.0
GLD,2009-03-06 00:00:00+00:00,92.29,92.95,91.2,91.81,22394972,92.29,92.95,91.2,91.81,22394972,0.0,1.0
GLD,2009-03-09 00:00:00+00:00,90.57,92.33,89.57,92.29,18311004,90.57,92.33,89.57,92.29,18311004,0.0,1.0
GLD,2009-03-10 00:00:00+00:00,88.14,89.61,87.4733,89.54,25923660,88.14,89.61,87.4733,89.54,25923660,0.0,1.0
GLD,2009-03-11 00:00:00+00:00,89.22,89.83,87.78,88.48,16679810,89.22,89.83,87.78,88.48,16679810,0.0,1.0
GLD,2009-03-12 00:00:00+00:00,91.1,91.57,90.14,90.37,20123755,91.1,91.57,90.14,90.37,20123755,0.0,1.0
GLD,2009-03-13 00:00:00+00:00,91.3,91.89,90.5,91.87,11692927,91.3,91.89,90.5,91.87,11692927,0.0,1.0
GLD,2009-03-16 00:00:00+00:00,90.8,90.96,90.03,90.32,11782480,90.8,90.96,90.03,90.32,11782480,0.0,1.0
GLD,2009-03-17 00:00:00+00:00,90.04,90.59,89.75,90.26,10052375,90.04,90.59,89.75,90.26,10052375,0.0,1.0
GLD,2009-03-18 00:00:00+00:00,93.09,93.39,86.83,88.75,59394518,93.09,93.39,86.83,88.75,59394518,0.0,1.0
GLD,2009-03-19 00:00:00+00:00,94.35,94.77,92.91,93.43,34998326,94.35,94.77,92.91,93.43,34998326,0.0,1.0
GLD,2009-03-20 00:00:00+00:00,93.59,94.37,93.1262,93.48,18072424,93.59,94.37,93.1262,93.48,18072424,0.0,1.0
GLD,2009-03-23 00:00:00+00:00,92.08,93.91,91.95,93.44,17651454,92.08,93.91,91.95,93.44,17651454,0.0,1.0
GLD,2009-03-24 00:00:00+00:00,91.0,91.66,90.25,90.76,16978484,91.0,91.66,90.25,90.76,16978484,0.0,1.0
GLD,2009-03-25 00:00:00+00:00,91.98,92.63,90.34,90.87,24788187,91.98,92.63,90.34,90.87,24788187,0.0,1.0
GLD,2009-03-26 00:00:00+00:00,91.93,92.72,91.84,92.72,12365275,91.93,92.72,91.84,92.72,12365275,0.0,1.0
GLD,2009-03-27 00:00:00+00:00,90.69,91.26,90.41,90.83,11623165,90.69,91.26,90.41,90.83,11623165,0.0,1.0
GLD,2009-03-30 00:00:00+00:00,89.98,91.81,89.75,89.97,16425732,89.98,91.81,89.75,89.97,16425732,0.0,1.0
GLD,2009-03-31 00:00:00+00:00,90.28,90.85,89.58,90.38,14396516,90.28,90.85,89.58,90.38,14396516,0.0,1.0
GLD,2009-04-01 00:00:00+00:00,91.03,91.38,90.21,91.34,12298634,91.03,91.38,90.21,91.34,12298634,0.0,1.0
GLD,2009-04-02 00:00:00+00:00,88.8,89.36,87.92,88.75,24809012,88.8,89.36,87.92,88.75,24809012,0.0,1.0
GLD,2009-04-03 00:00:00+00:00,87.59,89.44,87.52,88.96,16343401,87.59,89.44,87.52,88.96,16343401,0.0,1.0
GLD,2009-04-06 00:00:00+00:00,85.27,86.44,84.97,86.4,22860284,85.27,86.44,84.97,86.4,22860284,0.0,1.0
GLD,2009-04-07 00:00:00+00:00,86.74,88.26,86.17,86.27,11004377,86.74,88.26,86.17,86.27,11004377,0.0,1.0
GLD,2009-04-08 00:00:00+00:00,86.61,87.52,86.264,87.18,12226112,86.61,87.52,86.264,87.18,12226112,0.0,1.0
GLD,2009-04-09 00:00:00+00:00,86.31,86.88,86.1,86.33,9606975,86.31,86.88,86.1,86.33,9606975,0.0,1.0
GLD,2009-04-13 00:00:00+00:00,87.88,88.45,87.6,88.03,7243187,87.88,88.45,87.6,88.03,7243187,0.0,1.0
GLD,2009-04-14 00:00:00+00:00,87.37,87.81,87.04,87.78,7151387,87.37,87.81,87.04,87.78,7151387,0.0,1.0
GLD,2009-04-15 00:00:00+00:00,87.5,87.94,87.23,87.42,6856952,87.5,87.94,87.23,87.42,6856952,0.0,1.0
GLD,2009-04-16 00:00:00+00:00,85.81,87.4518,85.68,87.38,21011029,85.81,87.4518,85.68,87.38,21011029,0.0,1.0
GLD,2009-04-17 00:00:00+00:00,85.22,86.37,84.92,85.75,22331560,85.22,86.37,84.92,85.75,22331560,0.0,1.0
GLD,2009-04-20 00:00:00+00:00,86.95,87.34,86.0,86.03,12658791,86.95,87.34,86.0,86.03,12658791,0.0,1.0
GLD,2009-04-21 00:00:00+00:00,86.89,87.884,86.33,87.85,10655317,86.89,87.884,86.33,87.85,10655317,0.0,1.0
GLD,2009-04-22 00:00:00+00:00,87.38,87.82,86.8,87.03,10058417,87.38,87.82,86.8,87.03,10058417,0.0,1.0
GLD,2009-04-23 00:00:00+00:00,88.8,89.37,87.6236,87.71,16620993,88.8,89.37,87.6236,87.71,16620993,0.0,1.0
GLD,2009-04-24 00:00:00+00:00,89.72,89.84,88.83,89.1,11425622,89.72,89.84,88.83,89.1,11425622,0.0,1.0
GLD,2009-04-27 00:00:00+00:00,89.01,89.79,88.94,89.33,7147460,89.01,89.79,88.94,89.33,7147460,0.0,1.0
GLD,2009-04-28 00:00:00+00:00,87.75,87.95,87.11,87.33,8570029,87.75,87.95,87.11,87.33,8570029,0.0,1.0
GLD,2009-04-29 00:00:00+00:00,88.33,88.78,87.67,88.31,8079407,88.33,88.78,87.67,88.31,8079407,0.0,1.0
GLD,2009-04-30 00:00:00+00:00,87.27,87.78,86.5409,86.83,9712434,87.27,87.78,86.5409,86.83,9712434,0.0,1.0
GLD,2009-05-01 00:00:00+00:00,86.95,87.49,86.692,86.75,6120715,86.95,87.49,86.692,86.75,6120715,0.0,1.0
GLD,2009-05-04 00:00:00+00:00,88.6401,89.18,87.55,87.55,10810848,88.6401,89.18,87.55,87.55,10810848,0.0,1.0
GLD,2009-05-05 00:00:00+00:00,88.25,89.73,87.88,89.71,9953701,88.25,89.73,87.88,89.71,9953701,0.0,1.0
GLD,2009-05-06 00:00:00+00:00,89.54,89.69,88.84,89.46,11334795,89.54,89.69,88.84,89.46,11334795,0.0,1.0
GLD,2009-05-07 00:00:00+00:00,89.44,90.3,89.24,90.13,14796782,89.44,90.3,89.24,90.13,14796782,0.0,1.0
GLD,2009-05-08 00:00:00+00:00,89.98,90.09,88.91,89.71,10939765,89.98,90.09,88.91,89.71,10939765,0.0,1.0
GLD,2009-05-11 00:00:00+00:00,89.69,90.01,89.5,89.64,12211457,89.69,90.01,89.5,89.64,12211457,0.0,1.0
GLD,2009-05-12 00:00:00+00:00,90.7,90.84,89.95,90.4,15741621,90.7,90.84,89.95,90.4,15741621,0.0,1.0
GLD,2009-05-13 00:00:00+00:00,91.09,91.5,90.31,90.44,17427279,91.09,91.5,90.31,90.44,17427279,0.0,1.0
GLD,2009-05-14 00:00:00+00:00,91.03,91.26,90.7,90.9,8017207,91.03,91.26,90.7,90.9,8017207,0.0,1.0
GLD,2009-05-15 00:00:00+00:00,91.55,91.81,91.1,91.15,11705703,91.55,91.81,91.1,91.15,11705703,0.0,1.0
GLD,2009-05-18 00:00:00+00:00,90.36,91.57,90.14,91.53,17337922,90.36,91.57,90.14,91.53,17337922,0.0,1.0
GLD,2009-05-19 00:00:00+00:00,90.96,91.35,90.57,90.64,9628227,90.96,91.35,90.57,90.64,9628227,0.0,1.0
GLD,2009-05-20 00:00:00+00:00,92.25,92.44,91.52,91.54,18272447,92.25,92.44,91.52,91.54,18272447,0.0,1.0
GLD,2009-05-21 00:00:00+00:00,93.85,93.86,91.93,92.35,21807128,93.85,93.86,91.93,92.35,21807128,0.0,1.0
GLD,2009-05-22 00:00:00+00:00,94.15,94.42,93.8,94.25,15407156,94.15,94.42,93.8,94.25,15407156,0.0,1.0
GLD,2009-05-26 00:00:00+00:00,93.76,93.84,92.85,92.95,12354970,93.76,93.84,92.85,92.95,12354970,0.0,1.0
GLD,2009-05-27 00:00:00+00:00,93.45,94.28,93.1,93.73,13685974,93.45,94.28,93.1,93.73,13685974,0.0,1.0
GLD,2009-05-28 00:00:00+00:00,94.24,94.83,93.8,94.14,14973024,94.24,94.83,93.8,94.14,14973024,0.0,1.0
GLD,2009-05-29 00:00:00+00:00,96.2,96.35,95.58,95.7,18137549,96.2,96.35,95.58,95.7,18137549,0.0,1.0
GLD,2009-06-01 00:00:00+00:00,95.73,96.76,95.63,96.47,17920196,95.73,96.76,95.63,96.47,17920196,0.0,1.0
GLD,2009-06-02 00:00:00+00:00,96.36,96.9699,96.1,96.19,14532549,96.36,96.9699,96.1,96.19,14532549,0.0,1.0
GLD,2009-06-03 00:00:00+00:00,94.41,96.21,94.31,95.9,18204313,94.41,96.21,94.31,95.9,18204313,0.0,1.0
GLD,2009-06-04 00:00:00+00:00,96.23,96.49,95.2,95.24,13621959,96.23,96.49,95.2,95.24,13621959,0.0,1.0
GLD,2009-06-05 00:00:00+00:00,93.71,94.788,93.57,94.24,18599557,93.71,94.788,93.57,94.24,18599557,0.0,1.0
GLD,2009-06-08 00:00:00+00:00,93.56,93.7,92.58,93.26,11551023,93.56,93.7,92.58,93.26,11551023,0.0,1.0
GLD,2009-06-09 00:00:00+00:00,93.83,94.39,93.44,94.27,9477197,93.83,94.39,93.44,94.27,9477197,0.0,1.0
GLD,2009-06-10 00:00:00+00:00,93.86,94.53,92.9,94.5,14441438,93.86,94.53,92.9,94.5,14441438,0.0,1.0
GLD,2009-06-11 00:00:00+00:00,93.7,94.53,93.0,93.13,14775431,93.7,94.53,93.0,93.13,14775431,0.0,1.0
GLD,2009-06-12 00:00:00+00:00,92.17,92.76,92.0,92.41,13807862,92.17,92.76,92.0,92.41,13807862,0.0,1.0
GLD,2009-06-15 00:00:00+00:00,91.1,91.9,90.9,91.9,13116415,91.1,91.9,90.9,91.9,13116415,0.0,1.0
GLD,2009-06-16 00:00:00+00:00,91.93,92.12,91.35,91.87,9833197,91.93,92.12,91.35,91.87,9833197,0.0,1.0
GLD,2009-06-17 00:00:00+00:00,92.35,92.39,90.1457,91.61,12112384,92.35,92.39,90.1457,91.61,12112384,0.0,1.0
GLD,2009-06-18 00:00:00+00:00,91.61,92.5,91.3,92.24,16239198,91.61,92.5,91.3,92.24,16239198,0.0,1.0
GLD,2009-06-19 00:00:00+00:00,91.9,92.23,91.58,91.81,11811821,91.9,92.23,91.58,91.81,11811821,0.0,1.0
GLD,2009-06-22 00:00:00+00:00,90.54,90.64,90.13,90.41,12954531,90.54,90.64,90.13,90.41,12954531,0.0,1.0
GLD,2009-06-23 00:00:00+00:00,90.92,91.03,89.95,90.66,11958233,90.92,91.03,89.95,90.66,11958233,0.0,1.0
GLD,2009-06-24 00:00:00+00:00,91.45,92.33,91.04,92.09,12107714,91.45,92.33,91.04,92.09,12107714,0.0,1.0
GLD,2009-06-25 00:00:00+00:00,92.31,92.33,91.72,92.12,11444701,92.31,92.33,91.72,92.12,11444701,0.0,1.0
GLD,2009-06-26 00:00:00+00:00,92.29,92.93,91.93,92.81,10418444,92.29,92.93,91.93,92.81,10418444,0.0,1.0
GLD,2009-06-29 00:00:00+00:00,92.04,92.4,91.71,92.32,6528675,92.04,92.4,91.71,92.32,6528675,0.0,1.0
GLD,2009-06-30 00:00:00+00:00,91.18,91.96,90.53,91.85,24189122,91.18,91.96,90.53,91.85,24189122,0.0,1.0
GLD,2009-07-01 00:00:00+00:00,92.39,93.0,92.0,92.31,10742628,92.39,93.0,92.0,92.31,10742628,0.0,1.0
GLD,2009-07-02 00:00:00+00:00,91.25,91.58,91.08,91.47,7365102,91.25,91.58,91.08,91.47,7365102,0.0,1.0
GLD,2009-07-06 00:00:00+00:00,90.76,90.93,90.36,90.48,6282740,90.76,90.93,90.36,90.48,6282740,0.0,1.0
GLD,2009-07-07 00:00:00+00:00,90.71,91.38,90.5,90.89,7689043,90.71,91.38,90.5,90.89,7689043,0.0,1.0
GLD,2009-07-08 00:00:00+00:00,89.27,97.8,88.82,90.11,21945875,89.27,97.8,88.82,90.11,21945875,0.0,1.0
GLD,2009-07-09 00:00:00+00:00,89.51,90.2599,89.33,89.63,13687244,89.51,90.2599,89.33,89.63,13687244,0.0,1.0
GLD,2009-07-10 00:00:00+00:00,89.58,89.77,89.1601,89.3,5040022,89.58,89.77,89.1601,89.3,5040022,0.0,1.0
GLD,2009-07-13 00:00:00+00:00,90.19,90.69,89.1,89.45,8809142,90.19,90.69,89.1,89.45,8809142,0.0,1.0
GLD,2009-07-14 00:00:00+00:00,90.81,91.11,90.59,90.86,5720712,90.81,91.11,90.59,90.86,5720712,0.0,1.0
GLD,2009-07-15 00:00:00+00:00,92.24,92.52,92.03,92.17,9790392,92.24,92.52,92.03,92.17,9790392,0.0,1.0
GLD,2009-07-16 00:00:00+00:00,91.98,92.12,91.55,92.0,4604369,91.98,92.12,91.55,92.0,4604369,0.0,1.0
GLD,2009-07-17 00:00:00+00:00,91.93,92.3,91.84,92.15,8747904,91.93,92.3,91.84,92.15,8747904,0.0,1.0
GLD,2009-07-20 00:00:00+00:00,93.28,93.8,92.91,93.61,13168683,93.28,93.8,92.91,93.61,13168683,0.0,1.0
GLD,2009-07-21 00:00:00+00:00,93.13,93.53,92.69,93.52,9343391,93.13,93.53,92.69,93.52,9343391,0.0,1.0
